video_id,subject,scene,quality,relevance,verified,video_length,action_id,action_index,action,action_name,object_id,object_name,verb_id,verb_name,start_seconds,end_seconds,duration_seconds,clip_start_seconds,clip_end_seconds,clip_duration_seconds,objects,descriptions
KUOT7,4OHY,Garage,7,7,Yes,29.62,c051,51,watching_a_laptop_or_something_on_a_laptop,Watching a laptop or something on a laptop,o020,laptop,v031,watch,13.6,31.0,17.4,11.6,29.62,18.02,clothes;laptop;rag;shoe;table;towel,The person is using a towel to clean his shoes while taking a brief pause to view laptop.;A person is standing in a dirty room while polishing shoes with a rag. The person takes a break and smiles while looking at the laptop on the table.
Y5826,AH2J,Kitchen,7,7,Yes,33.5,c147,147,someone_is_cooking_something,Someone is cooking something,o016,food,v002,cook,2.7,27.4,24.7,0.7,29.4,28.7,food;homework;stove,A person is cooking food on a stove. A person is looking at homework.
VT624,YMXV,Bedroom,7,7,Yes,30.96,c107,107,holding_a_cup_glass_bottle_of_something,Holding a cup/glass/bottle of something,o010,cup/glass/bottle,v008,hold,6.2,32.0,25.8,4.2,30.96,26.76,bed;bottle;medicine;pillow;television,"a person lounging on a bed with the television on adjusts his pillow then opens a container of medicine and drinks from it.;A person is laying on a pillow on a bed.  They sit up, open a medicine bottle, take some and sneeze."
0JB3D,2Q9D,Kitchen,7,7,Yes,30.62,c110,110,taking_a_cup_glass_bottle_from_somewhere,Taking a cup/glass/bottle from somewhere,o010,cup/glass/bottle,v023,take,3.1,10.5,7.4,1.1,12.5,11.4,blanket;clothes;glass;refrigerator;towel,"A person walks into a kitchen and opens the refrigerator. The person takes out a glass of water and takes a drink, then walks over to the sink and pours the rest of the water out. The person then leans down, picks up a towel, and walks away."
RIE30,PO5L,Living room,7,7,Yes,18.88,c109,109,putting_a_cup_glass_bottle_somewhere,Putting a cup/glass/bottle somewhere,o010,cup/glass/bottle,v016,put,10.0,17.0,7.0,8.0,18.88,10.88,cup;glass;picture;table,"A person walks into a room holding a picture They start laughing, grab a cup off the table take the drink, place to cut back on the table and walked out of the room.;A person walking in the room holding a tablet, acting like they are talking to someone, drinking a beverage from a glass."
LDL8D,1TZV,Basement (A room below the ground floor),7,7,Yes,21.54,c065,65,eating_a_sandwich,Eating a sandwich,o029,sandwich,v005,eat,7.5,23.0,15.5,5.5,21.54,16.04,chair;dresser;food;phone;sandwich;table,A person is sitting on a chair at the table playing on their phone and eating a sandwich.;Person sitting at dresser looking at her phone laughing and eating a sandwich.
2YK65,ZG1V,Living room,7,7,Yes,34.5,c123,123,sitting_on_sofa_couch,Sitting on sofa/couch,o032,sofa/couch,v018,sit,9.7,35.0,25.3,7.7,34.5,26.8,book;sofa,A lady stands in her living room reading a book.  She moves to the couch and sits down and continues to read.
QZ94G,BYF9,Living room,7,7,Yes,27.0,c125,125,sitting_on_the_floor,Sitting on the floor,o015,floor,v018,sit,0.0,28.0,28.0,0.0,27.0,27.0,bed;book;camera;floor;pen;phone;pillow,"A person is lying on the bed, while another person is looking through a book and holding a camera.;A person is reading and marking up a book.  The person then closes the book and picks up a camera to play with.  Another person is fidgeting in a bed."
W2NHA,LTAC,Living room,7,7,Yes,30.79,c132,132,watching_television,Watching television,o034,television,v031,watch,0.0,20.0,20.0,0.0,22.0,22.0,broom;floor;television,This person is standing and watching television.  The person is rocking back and forth from laughter.  The person then picks up a broom and starts cleaning the floor with it.;A person is laughing at a television.  The person then walks away and begins sweeping a hallway with a broom.
3L7Y9,4I2W,Kitchen,7,7,Yes,29.25,c106,106,drinking_from_a_cup_glass_bottle,Drinking from a cup/glass/bottle,o010,cup/glass/bottle,v004,drink,0.0,13.9,13.9,0.0,15.9,15.9,chair;coffee;cup;mug;towel,"The person wearing a towel around his shoulders is sitting in a chair drinking from a mug. After taking a sip from the mug, the person sneezes."
JGYF6,3MIT,Living room,7,7,Yes,18.08,c019,19,talking_on_a_phone_camera,Talking on a phone/camera,o025,phone/camera,v024,talk,11.5,19.0,7.5,9.5,18.08,8.58,phone;sofa;table,"A person sneezes while sitting on a couch, then they get a phone call."
NDBXV,3VLX,Hallway,7,7,Yes,45.17,c015,15,holding_a_phone_camera,Holding a phone/camera,o025,phone/camera,v008,hold,18.3,46.0,27.7,16.3,45.17,28.87,camera;floor;person;phone;shelf;vacuum,A person walks in and starts to use a vacuum cleaner. They take a camera from a shelf and play with it before putting it back on the shelf.;a person using a vacuum and grabbing something off a shelf
16S3C,YA10,Home Office / Study (A room in a house used for work),7,7,Yes,30.46,c016,16,playing_with_a_phone_camera,Playing with a phone/camera,o025,phone/camera,v014,play,8.0,31.0,23.0,6.0,30.46,24.46,doorway;food;phone;picture;sandwich,"A person is leaning in the doorway of an office, eating something. The person takes out their cell phone, looks at it and puts it away.;A person leaning on a doorway eats a sandwich. The person takes out their phone and looks at a picture on it."
WBBTU,YA10,Kitchen,7,7,Yes,31.12,c156,156,someone_is_eating_something,Someone is eating something,o016,food,v005,eat,5.6,25.2,19.6,3.6,27.2,23.6,food;refrigerator;stove,A person enters the kitchen opens the fridge takes out something goes to the stove and cooks food.
ES2QH,T7C3,Bathroom,7,7,Yes,39.38,c151,151,someone_is_going_from_standing_to_sitting,Someone is going from standing to sitting,o000,None,v018,sit,31.5,40.0,8.5,29.5,39.38,9.88,chair;closet/cabinet;clothes,A person is putting things away then sneezing and sitting on a chair.
JXF3M,BYF9,Living room,7,7,Yes,34.58,c154,154,someone_is_standing_up_from_somewhere,Someone is standing up from somewhere,o000,None,v022,stand,12.2,21.2,9.0,10.2,23.2,13.0,hair;mirror;table,"Person sleeping on chair, then walks up to a mirror to clean up."
DF6FY,D0RU,Entryway (A hall that is generally located at the entrance of a house),7,7,Yes,31.0,c059,59,sitting_in_a_chair,Sitting in a chair,o007,chair,v018,sit,0.0,32.0,32.0,0.0,31.0,31.0,book;chair;cup;glass;pillow,A person is sitting down hugging a pillow while studying or reading then they begin to drink from a glass of water.
15TWQ,KQI6,Bathroom,7,7,Yes,27.5,c097,97,walking_through_a_doorway,Walking through a doorway,o014,doorway,v029,walk,18.4,26.8,8.4,16.4,27.5,11.1,book;doorway;hair;light;mirror,A person turns on a light and smiles into a mirror as they fix their hair. The person then walks away with a book.
IWCXM,3VLX,Living room,7,7,Yes,14.5,c150,150,someone_is_running_somewhere,Someone is running somewhere,o000,None,v017,run,0.5,7.7,7.2,0.0,9.7,9.7,box;doorway,A person running through a room with a box stops and makes abrupt halt.
CUB69,HJJ4,Dining room,7,7,Yes,21.71,c052,52,working_playing_on_a_laptop,Working/Playing on a laptop,o020,laptop,v014,play,4.8,23.0,18.2,2.8,21.71,18.91,chair;dishes;food;laptop;plate;table,"Person sitting in a chair eating food out a plate, then began to work on a laptop and looking carefully at the screen.;A person sitting in a chair picks up a snack from a plate and nibbles on it as they work on a laptop sitting on the table in front of them."
WTPQ6,BYF9,Bedroom,7,7,Yes,16.12,c051,51,watching_a_laptop_or_something_on_a_laptop,Watching a laptop or something on a laptop,o020,laptop,v031,watch,0.0,17.0,17.0,0.0,16.12,16.12,broom;chair;laptop,"A person is sitting in a bedroom on a chair looking at a laptop. A second person appears on screen, picks up a broom, and carries it away."
RO429,HR43,Kitchen,7,7,Yes,31.04,c147,147,someone_is_cooking_something,Someone is cooking something,o016,food,v002,cook,9.3,32.0,22.7,7.3,31.04,23.74,bag;food;groceries;pot;refrigerator;stove,A person opens the refrigerator and puts a bag inside.  That same person then goes to the stove and is cooking with a pot.
O7OD2,PO5L,Hallway,7,7,Yes,29.0,c107,107,holding_a_cup_glass_bottle_of_something,Holding a cup/glass/bottle of something,o010,cup/glass/bottle,v008,hold,2.9,28.2,25.3,0.9,29.0,28.1,cup/glass/bottle;doorway;food;medicine;sandwich,"A person is holding a medicine bottle and eating a sandwich, they walk into another room then out and walk away."
SAK7K,4I2W,Living room,7,7,Yes,29.38,c110,110,taking_a_cup_glass_bottle_from_somewhere,Taking a cup/glass/bottle from somewhere,o010,cup/glass/bottle,v023,take,19.2,26.5,7.3,17.2,28.5,11.3,coffee;cup;desk;dish;floor;table;television;vacuum,"A person is vacuuming a room, they then turn off the television and take a drink of coffee.;A person vacuums the floor before turning the TV off an drinking a cup of coffee."
V10LX,DXDI,Living room,7,7,Yes,31.75,c109,109,putting_a_cup_glass_bottle_somewhere,Putting a cup/glass/bottle somewhere,o010,cup/glass/bottle,v016,put,8.7,15.5,6.8,6.7,17.5,10.8,cup;floor;glass;vacuum,"Person standing, drinking from glass, puts glass on floor. Then turns and walks towards vacuum, touches handle, wiggles it, touch it with foot, bends down still touching handle to maneuver it."
WFD5Z,YA10,Dining room,7,7,Yes,31.33,c065,65,eating_a_sandwich,Eating a sandwich,o029,sandwich,v005,eat,12.3,27.2,14.9,10.3,29.2,18.9,chair;dish;food;laptop;sandwich;table,"A person is sitting at a table working on a laptop and laughing, they then close the laptop and proceed to eating a sandwich and sneeze.;Person is sitting on chair playing games on laptop and laughing, then closes laptop and starts eating sandwich and sneezes."
OK2AF,KQI6,Living room,7,7,Yes,30.96,c123,123,sitting_on_sofa_couch,Sitting on sofa/couch,o032,sofa/couch,v018,sit,0.0,24.2,24.2,0.0,26.2,26.2,book;chair;door;sofa/couch;table;television,"A person is sitting down watching television, then another person walks in through the door and takes a book out from a chair.;A person is sitting in a chair watching television. Another person opens a door and walks into the room, over to a table."
QZPO6,0KZ7,Bathroom,7,7,Yes,26.96,c125,125,sitting_on_the_floor,Sitting on the floor,o015,floor,v018,sit,0.0,28.0,28.0,0.0,26.96,26.96,bag;floor;mirror;shelf,A person looks at a mirror while sitting down;Person sitting on the floor cleaning the mirror and seeing his face from the mirror with bag holding with him
08XNM,JVLO,Living room,7,7,Yes,32.46,c132,132,watching_television,Watching television,o034,television,v031,watch,1.9,19.9,18.0,0.0,21.9,21.9,cup;doorway;glass;television;water,Someone is standing watching the tv. Someone else is standing in a doorway drinking something.;A person is standing watching television. Another person is standing in an open doorway drinking a glass of water.
LFU36,YA10,Kitchen,7,7,Yes,27.42,c106,106,drinking_from_a_cup_glass_bottle,Drinking from a cup/glass/bottle,o010,cup/glass/bottle,v004,drink,14.1,28.0,13.9,12.1,27.42,15.32,cup;door;food;laptop;refrigerator;stove;water,"A person holding a laptop puts it on the stove, opens a refrigerator, and grabs a glass and drinks from it."
0OQVD,WG9D,Bedroom,7,7,Yes,5.5,c019,19,talking_on_a_phone_camera,Talking on a phone/camera,o025,phone/camera,v024,talk,0.0,7.0,7.0,0.0,5.5,5.5,cup;phone,"The person is walking back and forth as they talk on a cell phone, while drinking coffee from a cup."
SSVYY,8IOD,Hallway,7,7,Yes,30.21,c015,15,holding_a_phone_camera,Holding a phone/camera,o025,phone/camera,v008,hold,3.4,31.0,27.6,1.4,30.21,28.81,camera;phone;towel,A person is standing in a hallway holding a camera and has a towel on their shoulder.
GD1LA,D0RU,Living room,7,7,Yes,34.54,c016,16,playing_with_a_phone_camera,Playing with a phone/camera,o025,phone/camera,v014,play,13.6,36.0,22.4,11.6,34.54,22.94,blanket;camera;desk;phone;sofa,A person is sitting in a chair with a blanket. The person grabs a camera and lies down on the chair and starts taking pictures.
YVOVB,0KZ7,Basement (A room below the ground floor),7,7,Yes,27.29,c156,156,someone_is_eating_something,Someone is eating something,o016,food,v005,eat,1.6,20.0,18.4,0.0,22.0,22.0,box;food;groceries;table,A person eats food directly from a box full of groceries sitting on top of a table.;A person goes through a box and eats some food.
K47J5,Z68L,Home Office / Study (A room in a house used for work),7,7,Yes,28.21,c151,151,someone_is_going_from_standing_to_sitting,Someone is going from standing to sitting,o000,None,v018,sit,0.0,8.4,8.4,0.0,10.4,10.4,chair;dish;medicine;phone;shoe,A person holds onto a phone and sits in a chair and takes off their shoes and then takes some medicine.
4N06O,XB0Z,Bathroom,7,7,Yes,28.5,c154,154,someone_is_standing_up_from_somewhere,Someone is standing up from somewhere,o000,None,v022,stand,15.1,23.9,8.8,13.1,25.9,12.8,book;doorway;floor;pillow,a person lays on the floor in the bathroom holding a book then wakes up and throws it;A person is lying on the floor with a pillow and a book. A person awakens and begins to look at a book. A person then throws a book
FXBGY,HR43,Laundry room,7,7,Yes,30.71,c059,59,sitting_in_a_chair,Sitting in a chair,o007,chair,v018,sit,0.0,32.0,32.0,0.0,30.71,30.71,bag;chair,"A person sneezes repeatedly while sitting on a chair andholding a bag.;A person holding a bag, sitting in a chair sneezes. The person laughs each time they sneeze."
IJZI1,6NQX,Bathroom,7,7,Yes,16.75,c097,97,walking_through_a_doorway,Walking through a doorway,o014,doorway,v029,walk,0.0,8.4,8.4,0.0,10.4,10.4,box;doorway;mirror,A person walks into a bathroom and sneezes into a towel that is taken out of a box. They then throw it in the toilet.
WV8SY,BYF9,Entryway (A hall that is generally located at the entrance of a house),7,7,Yes,22.0,c150,150,someone_is_running_somewhere,Someone is running somewhere,o000,None,v017,run,12.8,20.0,7.2,10.8,22.0,11.2,book;clothes;door;shelf;shoe;table,A person enters a room and takes off their shoes.
SVO89,S395,Laundry room,7,7,Yes,26.75,c052,52,working_playing_on_a_laptop,Working/Playing on a laptop,o020,laptop,v014,play,0.0,18.1,18.1,0.0,20.1,20.1,book;door;laptop,"This person is typing on a laptop, grabs a book, then walks out of the room."
LC2T0,BYF9,Hallway,7,7,Yes,15.04,c051,51,watching_a_laptop_or_something_on_a_laptop,Watching a laptop or something on a laptop,o020,laptop,v031,watch,0.0,16.0,16.0,0.0,15.04,15.04,chair;laptop;phone/camera;stairs;towel,The person was sitting on a chair staring at a laptop screen when another person came into view and went up the stairs.
16KTS,F3YX,Kitchen,7,7,Yes,30.38,c147,147,someone_is_cooking_something,Someone is cooking something,o016,food,v002,cook,0.0,22.3,22.3,0.0,24.3,24.3,food;refrigerator;stove;utensil,A person is cooking something on the stove. They use some utensil on the pan. They go to the refrigerator and open it.
V95RI,DXDI,Hallway,7,7,Yes,22.21,c107,107,holding_a_cup_glass_bottle_of_something,Holding a cup/glass/bottle of something,o010,cup/glass/bottle,v008,hold,0.0,23.0,23.0,0.0,22.21,22.21,dish;floor;glass;pillow,A person is holding a glass and some dishes. The person begins pouring water onto a pillow on the floor.;Person standing in the hallway taking a glass of water and pouring water onto a pillow that is laying on the floor while holding a dish.
MLKK5,BYF9,Home Office / Study (A room in a house used for work),7,7,Yes,24.79,c110,110,taking_a_cup_glass_bottle_from_somewhere,Taking a cup/glass/bottle from somewhere,o010,cup/glass/bottle,v023,take,18.8,26.0,7.2,16.8,24.79,7.99,camera;cup;glass;phone;shelf;water,A person is holding a camera and placing it on top a speaker. The person then grabs a glass of water and drinks it.
3QY79,P6LJ,Bathroom,7,7,Yes,66.21,c109,109,putting_a_cup_glass_bottle_somewhere,Putting a cup/glass/bottle somewhere,o010,cup/glass/bottle,v016,put,8.9,15.6,6.7,6.9,17.6,10.7,cabinet;clothes;coffee;cup;doorway;glass;mug,"A person walks into a bathroom and grabs a glass and takes a drink.  The person then puts away the glass and takes off their jacket.  The person then takes more clothes and puts them on.;A person walks into the bathroom. The person takes a sip from a white mug, then takes off a shirt. The person puts on a white sweater and walks out of the bathroom."
H26YY,YA10,Garage,7,7,Yes,30.08,c065,65,eating_a_sandwich,Eating a sandwich,o029,sandwich,v005,eat,9.1,23.8,14.7,7.1,25.8,18.7,clothes;dish;doorway;food;hand;sandwich;shelf;shirt,"A person walks into the garage and puts a plate of food on the shelf. The person then picks up the sandwich, eats it, brushes off their hands on their shirt, and walks away.;Person enters garage holding a plate with food. The person puts the plate on the shelf, eats the food, wipes his hand on his clothes then leaves."
EAVWL,5LWB,Home Office / Study (A room in a house used for work),7,7,Yes,23.42,c123,123,sitting_on_sofa_couch,Sitting on sofa/couch,o032,sofa/couch,v018,sit,0.0,24.0,24.0,0.0,23.42,23.42,book;coffee;cup;glass;sofa/couch,"This person is sitting, puts a cup on the floor, and reads a book."
6N4BD,T7C3,Living room,7,7,Yes,33.25,c125,125,sitting_on_the_floor,Sitting on the floor,o015,floor,v018,sit,7.2,34.0,26.8,5.2,33.25,28.05,bag;floor;food;foood;groceries,"A person sits up, opens a bog, and eats something.;A person is awakening from laying down on the floor, they then eat from a grocery bag."
1X7OW,BYF9,Living room,7,7,Yes,14.75,c132,132,watching_television,Watching television,o034,television,v031,watch,0.0,16.0,16.0,0.0,14.75,14.75,chair;dish;food;plate;sandwich;sofa;television,"A person sitting on a chair eats food from a plate while another person reclines on a sofa nearby, flipping through television channels with a remote."
HEZBG,HR43,Kitchen,7,7,Yes,33.96,c106,106,drinking_from_a_cup_glass_bottle,Drinking from a cup/glass/bottle,o010,cup/glass/bottle,v004,drink,12.1,25.5,13.4,10.1,27.5,17.4,food;glass;medicine;pan;stove;water,"person took a some medicine from the bottle, had that medicine with water and preparing something on the stove"
TWZA4,KL48,Hallway,7,7,Yes,27.42,c019,19,talking_on_a_phone_camera,Talking on a phone/camera,o025,phone/camera,v024,talk,22.3,28.0,5.7,20.3,27.42,7.12,book;phone;table,A person picks up a book from a table and opens it. They then make a phone call on a cell phone.
PFCRB,T7C3,Dining room,7,7,Yes,25.71,c015,15,holding_a_phone_camera,Holding a phone/camera,o025,phone/camera,v008,hold,0.0,27.0,27.0,0.0,25.71,25.71,phone;window,A person is looking out the window holding a phone then they sneezed twice.
OB9H3,XXN8,Kitchen,7,7,Yes,30.33,c016,16,playing_with_a_phone_camera,Playing with a phone/camera,o025,phone/camera,v014,play,0.0,22.1,22.1,0.0,24.1,24.1,laptop;phone,"A person is playing n her phone, typing on her lap top, sneezing, then gets up and walks away."
CAW41,BYF9,Recreation room / Man cave,7,7,Yes,23.83,c156,156,someone_is_eating_something,Someone is eating something,o016,food,v005,eat,6.9,25.0,18.1,4.9,23.83,18.93,blanket;floor;food;sofa/couch;table;vacuum,One person is laying on a couch covered by a blanket and eating and another person is vacuuming the area right in front of the couch.
4U52R,HR43,Bedroom,7,7,Yes,29.25,c151,151,someone_is_going_from_standing_to_sitting,Someone is going from standing to sitting,o000,None,v018,sit,14.3,22.5,8.2,12.3,24.5,12.2,bed;box;broom;clothes;towel,"A person is taking clothes and throwing them. A person then picks ups a broom;A person is moving clothes around on a bed.  They put a box on the floor, sit on the bed, pick up a broom and start fixing it."
QC9M1,P6LJ,Entryway (A hall that is generally located at the entrance of a house),7,7,Yes,44.62,c154,154,someone_is_standing_up_from_somewhere,Someone is standing up from somewhere,o000,None,v022,stand,33.7,42.0,8.3,31.7,44.0,12.3,desk;floor;phone,"person holding the desk, staring at back and forth and then sleeping on the floor and holding the phone and woke up again.;A person is walking over to a desk and lying on the floor next to it with their phone, sleeps, then gets up."
HOZ76,KQI6,Dining room,7,7,Yes,30.54,c059,59,sitting_in_a_chair,Sitting in a chair,o007,chair,v018,sit,0.0,32.0,32.0,0.0,30.54,30.54,book;chair;doorway;table,There is a person sitting in the chair moving their legs.  Another person walks into the room and picks up a book off the table and looks at it.
6QW3Y,6NQX,Stairs,7,7,Yes,25.04,c097,97,walking_through_a_doorway,Walking through a doorway,o014,doorway,v029,walk,0.5,8.8,8.3,0.0,10.8,10.8,bag;book;doorway;homework;paper;pillow,A person throws a bag downstairs. That same person walks down the stairs and brings up some homework.
XY2M3,BYF9,Bedroom,7,7,Yes,32.17,c150,150,someone_is_running_somewhere,Someone is running somewhere,o000,None,v017,run,25.9,33.0,7.1,23.9,32.17,8.27,bed;book;doorway;mat;mirror,A person is standing on a mat doing moves.They then walk over to the bed and sit down and pick up a book. Then they standing up with the book and run out of the room.
R2DA8,18IT,Kitchen,7,7,Yes,46.17,c052,52,working_playing_on_a_laptop,Working/Playing on a laptop,o020,laptop,v014,play,0.0,17.7,17.7,0.0,19.7,19.7,chair;dish;floor;food;laptop;plate;refrigerator;table,"A person sitting on a chair and working on a laptop on a table sneezes. They get up and go to their kitchen where they sit a plate down on the floor and open their refrigerator.;A  person sitting in a chair working at a laptop, closing the laptop, getting up and walking to the kitchen, opening the fridge, and putting something on a plate in the middle of the floor."
HBPZJ,O1YY,Recreation room / Man cave,7,7,Yes,18.79,c051,51,watching_a_laptop_or_something_on_a_laptop,Watching a laptop or something on a laptop,o020,laptop,v031,watch,0.0,14.7,14.7,0.0,16.7,16.7,chair;coffee;cup;laptop;table,A person is using a computer and is typing. A person picks up a coffee cup and sneezes.
ON2VH,YA10,Kitchen,7,7,Yes,30.21,c147,147,someone_is_cooking_something,Someone is cooking something,o016,food,v002,cook,0.0,21.0,21.0,0.0,23.0,23.0,book;food;phone/camera;stove,A person is stirring a pot on the stove then they walk over to the counter and pick up a book and walk out.
V2C4I,YA10,Kitchen,7,7,Yes,27.88,c107,107,holding_a_cup_glass_bottle_of_something,Holding a cup/glass/bottle of something,o010,cup/glass/bottle,v008,hold,0.0,22.3,22.3,0.0,24.3,24.3,cup;dish;floor;glass;refrigerator;shelf;towel;water,"Person standing by the refrigerator drinking water, the person spill the water then get a towel and wipe the floor."
GEJPM,4I61,Dining room,7,7,Yes,38.42,c110,110,taking_a_cup_glass_bottle_from_somewhere,Taking a cup/glass/bottle from somewhere,o010,cup/glass/bottle,v023,take,13.4,20.5,7.1,11.4,22.5,11.1,cabinet;cup;dish;glass;shelf;table,A person is opening a cabinet and getting a dish. A person puts the dishes on the table then closes the cabinet.
9SKPI,KQI6,Other,7,7,Yes,36.96,c109,109,putting_a_cup_glass_bottle_somewhere,Putting a cup/glass/bottle somewhere,o010,cup/glass/bottle,v016,put,18.0,24.6,6.6,16.0,26.6,10.6,blanket;cup/glass/bottle;rag;shelf;table;towel,A person is tidying up a table then begins to tidy up a shelf. Person B then walks in holding a blanket.;someone cleaning a couple of things sitting on a table and shelf.
BFVX0,3VLX,Garage,7,7,Yes,25.42,c065,65,eating_a_sandwich,Eating a sandwich,o029,sandwich,v005,eat,11.4,26.0,14.6,9.4,25.42,16.02,chair;food;sandwich;table;television,A person is watching tv then they sit down to eat a sandwich
AH1N1,S395,Living room,7,7,Yes,28.92,c123,123,sitting_on_sofa_couch,Sitting on sofa/couch,o032,sofa/couch,v018,sit,1.2,24.6,23.4,0.0,26.6,26.6,coffee;food;sofa;table;towel,a person sits on sofa and pours something on a towel on a table;A person sits on a sofa and empties food on the table.
GBZAK,25TD,Bedroom,7,7,Yes,28.33,c125,125,sitting_on_the_floor,Sitting on the floor,o015,floor,v018,sit,0.0,26.7,26.7,0.0,28.33,28.33,blanket;book;doorknob;floor;homework;paper,"A person is sitting on the floor and working on homework. The person then stops, yawns, puts the homework down, picks up a blanket and lays down on it.;A PERSON IS SITTING ON THE BED DOING HOMEWORK, THEY GET TIRED SO THEY GRAB A BLANKET,COVER UP, AND LAY DOWN"
55V6Z,2RTW,Recreation room / Man cave,7,7,Yes,30.08,c132,132,watching_television,Watching television,o034,television,v031,watch,16.5,31.0,14.5,14.5,30.08,15.58,box;dish;television,A person is watching a television and laughing while putting dishes in a box.
GNUZK,YMXV,Laundry room,7,7,Yes,30.42,c106,106,drinking_from_a_cup_glass_bottle,Drinking from a cup/glass/bottle,o010,cup/glass/bottle,v004,drink,12.8,26.0,13.2,10.8,28.0,17.2,bottle;light;medicine;water,A person is fixing a light and then takes some medicine and drinks some water.;A person starts off fixing a light in a room when done the person grabs some water and takes some medicine.
WN2N7,HR43,Bedroom,7,7,Yes,24.83,c019,19,talking_on_a_phone_camera,Talking on a phone/camera,o025,phone/camera,v024,talk,0.0,5.6,5.6,0.0,7.6,7.6,bed;phone,A person is lying in bed on their phone.
HAA4O,G6WD,Bathroom,7,7,Yes,39.96,c015,15,holding_a_phone_camera,Holding a phone/camera,o025,phone/camera,v008,hold,13.6,40.4,26.8,11.6,39.96,28.36,camera;door;phone;picture;table;window,A person walks into the bathroom and closes the door.  They pick up a camera from a table and take a picture of a view outside the window.  They place the camera back on the counter.
FEWUR,5LWB,Stairs,7,7,Yes,30.71,c016,16,playing_with_a_phone_camera,Playing with a phone/camera,o025,phone/camera,v014,play,0.0,21.2,21.2,0.0,23.2,23.2,phone;shoe,A person is playing with their phone and then put it in their pocket and throw their shoes.
E4C1C,4I2W,Garage,7,7,Yes,29.38,c156,156,someone_is_eating_something,Someone is eating something,o016,food,v005,eat,0.5,18.5,18.0,0.0,20.5,20.5,book;food;laptop;sandwich;table,"A person is sitting in a chair, eating a sandwich.  Looking at their laptop.  They pick up a book and start typing."
GC1Q1,5LWB,Entryway (A hall that is generally located at the entrance of a house),7,7,Yes,16.08,c151,151,someone_is_going_from_standing_to_sitting,Someone is going from standing to sitting,o000,None,v018,sit,7.5,15.7,8.2,5.5,16.08,10.58,chair;clothes;door;towel,"a person opens the door holding a stack of folded laundry, sets it in a chair and then sits on it."
ZHOP3,5LWB,Living room,7,7,Yes,31.92,c154,154,someone_is_standing_up_from_somewhere,Someone is standing up from somewhere,o000,None,v022,stand,7.0,15.3,8.3,5.0,17.3,12.3,blanket;cabinet;clothes;couch;sofa,Two people are in a living room. One wearing a green shirt pulls a blanket from underneath an entertainment center. The other is trying on jackets that he then puts on a couch.;A person is watching television then takes out a blanket from a cabinet while another person behind him is putting on clothes.
IJTWU,1OHU,Other,7,7,Yes,31.42,c059,59,sitting_in_a_chair,Sitting in a chair,o007,chair,v018,sit,0.0,32.0,32.0,0.0,31.42,31.42,blanket;chair;floor;food;medicine;vacuum,A guy is sitting in a chair with a blanket around him and he swallows some medicine and sneezes a couple times. Someone else is vacuuming near him at the same time.
U6KQ7,Z755,Dining room,7,7,Yes,14.08,c097,97,walking_through_a_doorway,Walking through a doorway,o014,doorway,v029,walk,4.2,12.4,8.2,2.2,14.08,11.88,chair;door;food;table,"People sitting at the table eating food one person leaves the room another person follow and close the door.;Three people are in a kitchen. One is walking, the other is sitting, and the last on is eating chips. One of them walks through a door and the other one closes the door."
DTJS6,T7C3,Bedroom,7,7,Yes,37.54,c150,150,someone_is_running_somewhere,Someone is running somewhere,o000,None,v017,run,28.8,35.8,7.0,26.8,37.54,10.74,broom;food;sandwich;window,"A person tidies a room with a broom.  They put the broom down and pick up a sandwich off the bed and begin eating it, look out the window, then start to look in various areas of the room.;This person is walking across the room while sweeping, then picks up some food, and looks out the window."
YINV4,BYF9,Home Office / Study (A room in a house used for work),7,7,Yes,15.75,c052,52,working_playing_on_a_laptop,Working/Playing on a laptop,o020,laptop,v014,play,0.0,17.0,17.0,0.0,15.75,15.75,bag;clothes;desk;laptop;shoe;table,Someone is throwing shoes into a bag. Another person is at a desk with their laptop.;person taking the shoes on by one and threw them in to a bag another person seeing the laptop on the desk
N1DAP,28B0,Laundry room,7,7,Yes,16.58,c051,51,watching_a_laptop_or_something_on_a_laptop,Watching a laptop or something on a laptop,o020,laptop,v031,watch,0.0,14.1,14.1,0.0,16.1,16.1,cup/glass/bottle;laptop;medicine,"A person watches something on a laptop in their laundry room. They then sneeze, pick up some medicine and walk out."
JCGWC,ZSRZ,Kitchen,7,7,Yes,24.21,c147,147,someone_is_cooking_something,Someone is cooking something,o016,food,v002,cook,4.5,25.0,20.5,2.5,24.21,21.71,dish;food;refrigerator;stove,"A person is closing the refrigerator. A person is cooking food on the stove.;A person stands at the refrigerator.  They close the refrigerator door, then walks to the stove and starts cooking some food in a pot."
6BXG4,L852,Kitchen,7,7,Yes,20.62,c107,107,holding_a_cup_glass_bottle_of_something,Holding a cup/glass/bottle of something,o010,cup/glass/bottle,v008,hold,0.0,22.0,22.0,0.0,20.62,20.62,chair;cup;mug;sink,"person sitting in chair in kitchen holding mug, gets up, goes to sink and puts water in mug, then takes a drink."
27SS2,2Q9D,Bedroom,7,7,Yes,30.29,c110,110,taking_a_cup_glass_bottle_from_somewhere,Taking a cup/glass/bottle from somewhere,o010,cup/glass/bottle,v023,take,10.6,17.3,6.7,8.6,19.3,10.7,bed;cup/glass/bottle;curtains;soda can;window,A person lying in bed who gets up and drinks a soda. The person then proceeds to his window to look out.
